transaction_date,post_date,description,category,type,amount,transaction_class,source_file,account_type,institution,month
2026-05-12,2026-05-12,VENMO *Gabriel 05/12 PMNT SENT New York NY,Uncategorized,Checking,-60.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-05
2026-05-12,2026-05-12,"ALLIANT CU DES:XFER ID:S00261363230001 INDN:ZHAN,NING CO ID:0271081528 WEB",Uncategorized,Checking,-1000.0,transfer,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-05
2026-05-12,2026-05-12,AMERICAN GEN LIF DES:INS_PAYMT ID:000705816085 INDN:LANYA PENG 260507 CO ID:4250598210 PPD,Uncategorized,Checking,-59.25,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-05
2026-05-12,2026-05-12,PAYPAL DES:PURCHASE ID:STARBUCKS INDN:LANYA PENG CO ID:PAYPALSI77 WEB,Uncategorized,Checking,-25.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-05
2026-05-13,2026-05-13,VENMO *Gabriel 05/13 PMNT SENT Visa Direct NY,Uncategorized,Checking,-130.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-05
2026-05-13,2026-05-13,Alliant Credit Union Bill Payment,Uncategorized,Checking,-2098.53,transfer,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-05
2026-05-13,2026-05-13,AMERICAN EXPRESS DES:ACH PMT ID:A0632 INDN:LANYA PENG CO ID:3133133497 WEB,Uncategorized,Checking,-685.3,transfer,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-05
2026-05-14,2026-05-14,BKOFAMERICA MOBILE 05/14 3777728743 DEPOSIT *MOBILE NY,Uncategorized,Checking,4095.0,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-05
2026-05-14,2026-05-14,AIRBNB 4977 DES:AIRBNB ID:G-7L3IL2EFOPKZ2 INDN:Ning Zhan CO ID:1463165559 PPD PMT INFO:TRN*1*G-7L3IL2EFOPKZ2\,Uncategorized,Checking,252.65,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-05
2026-05-14,2026-05-14,COMCAST-XFINITY DES:CABLE SVCS ID:6152197 INDN:NING *ZHAN CO ID:0000213249 PPD,Uncategorized,Checking,-41.47,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-05
2026-05-15,2026-05-15,APPLIED MATERIAL DES:PAYROLL ID:260515155206 INDN:NING ZHAN CO ID:1941655526 PPD,Uncategorized,Checking,6265.18,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-05
2026-05-15,2026-05-15,AIRBNB 4977 DES:AIRBNB ID:G-XGPYLYE6BRAJQ INDN:Ning Zhan CO ID:1463165559 PPD PMT INFO:TRN*1*G-XGPYLYE6BRAJQ\,Uncategorized,Checking,659.1,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-05
2026-05-15,2026-05-15,VENMO *Gabriel 05/15 PMNT SENT Visa Direct NY,Uncategorized,Checking,-60.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-05
2026-05-15,2026-05-15,Valley Christian DES:FACTS ID:000000277941747 INDN:Lanya Peng CO ID:9470751402 WEB,Uncategorized,Checking,-2700.9,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-05
2026-05-15,2026-05-15,Valley Christian DES:FACTS ID:000000278139619 INDN:Lanya Peng CO ID:9470751402 WEB,Uncategorized,Checking,-100.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-05
2026-05-15,2026-05-15,CHASE CREDIT CRD DES:AUTOPAYBUS ID:000000000228016 INDN:ZHAN NING CO ID:4760039224 PPD,Uncategorized,Checking,-55.57,transfer,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-05
2026-05-18,2026-05-18,California EDD DES:UI Deposit ID: INDN:LANYA PENG CO ID:364483541 PPD,Uncategorized,Checking,900.0,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-05
2026-05-18,2026-05-18,VENMO *Gabriel 05/16 PMNT SENT Visa Direct NY,Uncategorized,Checking,-130.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-05
2026-05-18,2026-05-18,VENMO *Gabriel 05/17 PMNT SENT New York NY,Uncategorized,Checking,-60.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-05
2026-05-18,2026-05-18,VENMO *Gabriel 05/18 PMNT SENT New York NY,Uncategorized,Checking,-130.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-05
2026-05-19,2026-05-19,AIRBNB 4977 DES:AIRBNB ID:G-I2UEQD52W7US4 INDN:Ning Zhan CO ID:1463165559 PPD PMT INFO:TRN*1*G-I2UEQD52W7US4\,Uncategorized,Checking,1190.96,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-05
2026-05-19,2026-05-19,AIRBNB 4977 DES:AIRBNB ID:G-2LWJDQGWTBHVZ INDN:Ning Zhan CO ID:1463165559 PPD PMT INFO:TRN*1*G-2LWJDQGWTBHVZ\,Uncategorized,Checking,549.25,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-05
2026-05-19,2026-05-19,AIRBNB 4977 DES:AIRBNB ID:G-FA7M7CCYQZOTB INDN:Ning Zhan CO ID:1463165559 PPD PMT INFO:TRN*1*G-FA7M7CCYQZOTB\,Uncategorized,Checking,274.62,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-05
2026-05-20,2026-05-20,VENMO *Gabriel 05/20 PMNT SENT New York NY,Uncategorized,Checking,-130.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-05
2026-05-21,2026-05-21,BKOFAMERICA ATM 05/21 #000005207 DEPOSIT EL CAMINO-KIELY SANTA CLARA CA,Uncategorized,Checking,30000.0,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-05
2026-05-21,2026-05-21,AIRBNB 4977 DES:AIRBNB ID:G-NJI3R5QS7ICMG INDN:Ning Zhan CO ID:1463165559 PPD PMT INFO:TRN*1*G-NJI3R5QS7ICMG\,Uncategorized,Checking,346.45,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-05
2026-05-21,2026-05-21,TRANSFER NING ZHAN LANYA PENG:OSIRIS TECHNOLOGY SO Confirmation# 2936214893,Uncategorized,Checking,-5000.0,transfer,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-05
2026-05-22,2026-05-22,AIRBNB 4977 DES:AIRBNB ID:G-76MDOQ76NHMNR INDN:Ning Zhan CO ID:1463165559 PPD PMT INFO:TRN*1*G-76MDOQ76NHMNR\,Uncategorized,Checking,584.74,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-05
2026-05-22,2026-05-22,VENMO *Gabriel 05/22 PMNT SENT Visa Direct NY,Uncategorized,Checking,-130.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-05
2026-05-22,2026-05-22,Check 332,Uncategorized,Checking,-384.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-05
2026-05-26,2026-05-26,REVERSAL NING ZHAN LANYA PENG:OSIRIS TECHNOLOGY SO Confirmation# 4279785652,Uncategorized,Checking,5000.0,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-05
2026-05-26,2026-05-26,AIRBNB 4977 DES:AIRBNB ID:G-ZNKFTFYCP64JO INDN:Ning Zhan CO ID:1463165559 PPD PMT INFO:TRN*1*G-ZNKFTFYCP64JO\,Uncategorized,Checking,926.12,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-05
2026-05-26,2026-05-26,Zelle payment from YU ZHAO Conf# T1272B3NP,Uncategorized,Checking,18.0,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-05
2026-05-26,2026-05-26,VENMO *Gabriel 05/25 PMNT SENT New York NY,Uncategorized,Checking,-130.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-05
2026-05-26,2026-05-26,Check 336,Uncategorized,Checking,-700.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-05
2026-05-26,2026-05-26,CHASE CREDIT CRD DES:AUTOPAY ID:000000000829678 INDN:ZHAN NING CO ID:4760039224 PPD,Uncategorized,Checking,-8272.97,transfer,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-05
2026-05-26,2026-05-26,CHASE CREDIT CRD DES:AUTOPAYBUS ID:000000000007795 INDN:PENG LANYA CO ID:4760039224 PPD,Uncategorized,Checking,-142.98,transfer,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-05
2026-05-27,2026-05-27,AIRBNB 4977 DES:AIRBNB ID:G-CHK5EQ6AXTPDE INDN:Ning Zhan CO ID:1463165559 PPD PMT INFO:TRN*1*G-CHK5EQ6AXTPDE\,Uncategorized,Checking,659.1,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-05
2026-05-28,2026-05-28,OBIEINSURANCE DES:TRANSFER ID:ST-H7R9F6G9X1D5 INDN:NING ZHAN CO ID:4270465600 PPD,Uncategorized,Checking,2536.64,transfer,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-05
2026-05-28,2026-05-28,Reuben Borg Fence Bill Payment,Uncategorized,Checking,-10437.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-05
2026-05-29,2026-05-29,APPLIED MATERIAL DES:PAYROLL ID:260529155206 INDN:NING ZHAN CO ID:1941655526 PPD,Uncategorized,Checking,6265.19,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-05
2026-05-29,2026-05-29,VENMO *Gabriel 05/29 PMNT SENT Visa Direct NY,Uncategorized,Checking,-130.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-05
2026-06-01,2026-06-01,California EDD DES:UI Deposit ID: INDN:LANYA PENG CO ID:364483541 PPD,Uncategorized,Checking,900.0,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-01,2026-06-01,AIRBNB 4977 DES:AIRBNB ID:G-HLTGJ3WFY7CMI INDN:Ning Zhan CO ID:1463165559 PPD PMT INFO:TRN*1*G-HLTGJ3WFY7CMI\,Uncategorized,Checking,337.15,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-01,2026-06-01,VENMO *Gabriel 05/31 PMNT SENT New York NY,Uncategorized,Checking,-60.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-01,2026-06-01,VENMO *Gabriel 05/31 PMNT SENT New York NY,Uncategorized,Checking,-130.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-01,2026-06-01,TRAVIS CREDIT UN DES:CK-WTH ID: INDN:NING ZHAN CO ID:321170839 PPD PMT INFO: BANK OF AMERICA,Uncategorized,Checking,-6511.63,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-01,2026-06-01,UNITEDWHOLESALE DES:LOAN PAYMT ID:0171285687 INDN:NING ZHAN CO ID:9DRAFTING WEB,Uncategorized,Checking,-3561.2,mortgage,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-01,2026-06-01,JPMorgan Chase DES:Ext Trnsfr ID:29004153779 INDN:NING ZHAN CO ID:9200502231 WEB,Uncategorized,Checking,-323.27,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-02,2026-06-02,AIRBNB 4977 DES:AIRBNB ID:G-LTE77CMIGD2C3 INDN:Ning Zhan CO ID:1463165559 PPD PMT INFO:TRN*1*G-LTE77CMIGD2C3\,Uncategorized,Checking,418.27,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-02,2026-06-02,AIRBNB 4977 DES:AIRBNB ID:G-OEXUXKGB3P7CJ INDN:Ning Zhan CO ID:1463165559 PPD PMT INFO:TRN*1*G-OEXUXKGB3P7CJ\,Uncategorized,Checking,304.2,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-02,2026-06-02,SELECT PORTFOLIO DES:SPS ID:0036993665 INDN:Ning Zhan CO ID:1870465626 WEB,Uncategorized,Checking,-8476.71,mortgage,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-02,2026-06-02,REGIONS MORTGAGE DES:MORT PMT ID:1898148010 INDN:NING ZHAN CO ID:62-0859006 PPD,Uncategorized,Checking,-2346.13,mortgage,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-03,2026-06-03,AIRBNB 4977 DES:AIRBNB ID:G-OKPISZSSYXBRG INDN:Ning Zhan CO ID:1463165559 PPD PMT INFO:TRN*1*G-OKPISZSSYXBRG\,Uncategorized,Checking,720.78,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-03,2026-06-03,RETURNED BILL PAYMENT FROM Abril Aire Hvac Service Inc ISSUE DATE 03-04-26.,Uncategorized,Checking,100.0,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-04,2026-06-04,BKOFAMERICA MOBILE 06/04 3649940529 DEPOSIT *MOBILE NY,Uncategorized,Checking,694.55,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-04,2026-06-04,BKOFAMERICA MOBILE 06/04 3736827034 DEPOSIT *MOBILE NY,Uncategorized,Checking,694.55,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-04,2026-06-04,BKOFAMERICA MOBILE 06/04 3705329759 DEPOSIT *MOBILE NY,Uncategorized,Checking,82.59,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-04,2026-06-04,VENMO *Geng Wa 06/04 PMNT SENT New York NY,Uncategorized,Checking,-52.5,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-04,2026-06-04,VENMO *Gabriel 06/04 PMNT SENT New York NY,Uncategorized,Checking,-130.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-04,2026-06-04,VENMO *Gabriel 06/04 PMNT SENT New York NY,Uncategorized,Checking,-60.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-04,2026-06-04,Check 331,Uncategorized,Checking,-1300.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-04,2026-06-04,VENMO DES:PAYMENT ID:1050731508148 INDN:LANYA PENG CO ID:3264681992 WEB,Uncategorized,Checking,-854.05,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-04,2026-06-04,CITI AUTOPAY DES:PAYMENT ID:192030336850011 INDN:NING ZHAN CO ID:CITICARDAP WEB,Uncategorized,Checking,-173.38,transfer,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-05,2026-06-05,Zelle payment from 4850 E FRIESS LLC Conf# 99cjoa0jo,Uncategorized,Checking,4000.0,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-05,2026-06-05,RETURN ITEM CHARGEBACK,Uncategorized,Checking,-694.55,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-05,2026-06-05,VENMO *Gabriel 06/05 PMNT SENT Visa Direct NY,Uncategorized,Checking,-130.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-08,2026-06-08,AIRBNB 4977 DES:AIRBNB ID:G-DLV7DZUYBX2BS INDN:Ning Zhan CO ID:1463165559 PPD PMT INFO:TRN*1*G-DLV7DZUYBX2BS\,Uncategorized,Checking,774.36,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-08,2026-06-08,AIRBNB 4977 DES:AIRBNB ID:G-76STB4ARDHHCK INDN:Ning Zhan CO ID:1463165559 PPD PMT INFO:TRN*1*G-76STB4ARDHHCK\,Uncategorized,Checking,304.2,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-08,2026-06-08,CHASE CREDIT CRD DES:AUTOPAY ID:000000000918752 INDN:PENG LANYA CO ID:4760039224 PPD,Uncategorized,Checking,-3826.01,transfer,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-08,2026-06-08,USBANK LOAN DES:PAYMENT ID:000000517592034 INDN:ZHAN NING CO ID: 580580574 PPD PMT INFO:NTE*SPH*ACCT 00517592034 EFFEC TIVE 06/05,Uncategorized,Checking,-782.55,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-08,2026-06-08,Sunrun DES:PURCHASE ID:PAQWYNSDPSBNDPX INDN:NING ZHAN CO ID:5911718107 WEB,Uncategorized,Checking,-133.83,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-08,2026-06-08,PRUDENTIAL DES:PAYMENTS ID:100006350017281 INDN:NING ZHAN CO ID:3046100021 PPD,Uncategorized,Checking,-114.19,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-09,2026-06-09,AIRBNB 4977 DES:AIRBNB ID:G-UZ33FTEEEQ3DA INDN:Ning Zhan CO ID:1463165559 PPD PMT INFO:TRN*1*G-UZ33FTEEEQ3DA\,Uncategorized,Checking,1387.49,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-09,2026-06-09,Check 158,Uncategorized,Checking,-309.01,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-09,2026-06-09,"U.S. BANK DES:WEB PYMT ID:***********8409 INDN:ZHAN,NING 38 CO ID:5911111111 WEB",Uncategorized,Checking,-1067.18,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-09,2026-06-09,RECOLOGY SO.BAY DES:WEB_PAY ID:00491510060726 INDN:PAYER NAME CO ID:49429229EE WEB,Uncategorized,Checking,-422.75,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-09,2026-06-09,CHASE CREDIT CRD DES:AUTOPAYBUS ID:000000000567291 INDN:ZHAN NING CO ID:4760039224 PPD,Uncategorized,Checking,-130.39,transfer,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-10,2026-06-10,VENMO *Gabriel 06/10 PMNT SENT Visa Direct NY,Uncategorized,Checking,-130.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-10,2026-06-10,AMERICAN GEN LIF DES:INS_PAYMT ID:000703816101 INDN:LANYA PENG 260608 CO ID:4250598210 PPD,Uncategorized,Checking,-59.25,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-11,2026-06-11,COMCAST-XFINITY DES:CABLE SVCS ID:5952553 INDN:NING *ZHAN CO ID:0000213249 PPD,Uncategorized,Checking,-65.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-12,2026-06-12,"FRANCHISE TAX BD DES:CASTTAXRFD ID:602778882 INDN:ZHAN, NING & LANYA PE CO ID:9282532045 PPD",Uncategorized,Checking,13584.0,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-12,2026-06-12,APPLIED MATERIAL DES:PAYROLL ID:260612155206 INDN:NING ZHAN CO ID:1941655526 PPD,Uncategorized,Checking,6265.19,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-12,2026-06-12,"IRS TREAS 310 DES: TAX REF ID:602778882200989 INDN:ZHAN, NING & LANYA PEN CO ID:9111036170 PPD PMT INFO:REF*ZHAN*FRESNO*12/2025*TAX REFUND*30\",Uncategorized,Checking,1328.0,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-12,2026-06-12,AIRBNB 4977 DES:AIRBNB ID:G-XUZP6QXWZ4UEK INDN:Ning Zhan CO ID:1463165559 PPD PMT INFO:TRN*1*G-XUZP6QXWZ4UEK\,Uncategorized,Checking,481.65,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-12,2026-06-12,VENMO *Gabriel 06/12 PMNT SENT Visa Direct NY,Uncategorized,Checking,-190.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-12,2026-06-12,Online Banking transfer to CHK 2754 Confirmation# 7631469439,Uncategorized,Checking,-4050.0,transfer,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-15,2026-06-15,VENMO *Gabriel 06/14 PMNT SENT Visa Direct NY,Uncategorized,Checking,-60.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-15,2026-06-15,Check 304,Uncategorized,Checking,-54.56,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-15,2026-06-15,Check 333,Uncategorized,Checking,-100.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-15,2026-06-15,AMERICAN EXPRESS DES:ACH PMT ID:A6394 INDN:LANYA PENG CO ID:3133133497 WEB,Uncategorized,Checking,-778.41,transfer,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-15,2026-06-15,COMCAST-XFINITY DES:CABLE SVCS ID:7053070 INDN:NING *ZHAN CO ID:0000213249 PPD,Uncategorized,Checking,-41.47,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-16,2026-06-16,AIRBNB 4977 DES:AIRBNB ID:G-D3IFSGQ6CVLAI INDN:Ning Zhan CO ID:1463165559 PPD PMT INFO:TRN*1*G-D3IFSGQ6CVLAI\,Uncategorized,Checking,2154.75,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-16,2026-06-16,AIRBNB 4977 DES:AIRBNB ID:G-WSSDVBBIRW7H6 INDN:Ning Zhan CO ID:1463165559 PPD PMT INFO:TRN*1*G-WSSDVBBIRW7H6\,Uncategorized,Checking,1305.57,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-16,2026-06-16,AIRBNB 4977 DES:AIRBNB ID:G-Z3DCRAV5SRWHE INDN:Ning Zhan CO ID:1463165559 PPD PMT INFO:TRN*1*G-Z3DCRAV5SRWHE\,Uncategorized,Checking,392.92,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-16,2026-06-16,VENMO *Gabriel 06/16 PMNT SENT New York NY,Uncategorized,Checking,-130.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-16,2026-06-16,Check 157,Uncategorized,Checking,-192.06,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-06-16,2026-06-16,Check 335,Uncategorized,Checking,-504.86,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-06
2026-01-05,2026-01-07,UEP*PING'S BISTRO CUPERTI,Food & Drink,Sale,-113.03,expense,Chase credit 0933_Activity20251209_20260108_20260618.CSV,credit_card,Chase,2026-01
2026-01-05,2026-01-06,CHOICELUNCH,Bills & Utilities,Sale,-30.4,expense,Chase credit 0933_Activity20251209_20260108_20260618.CSV,credit_card,Chase,2026-01
2026-01-05,2026-01-05,AUTOMATIC PAYMENT - THANK,,Payment,7541.47,transfer,Chase credit 0933_Activity20251209_20260108_20260618.CSV,credit_card,Chase,2026-01
2025-12-31,2026-01-05,UberJP_EATS,Personal,Adjustment,3.2,adjustment,Chase credit 0933_Activity20251209_20260108_20260618.CSV,credit_card,Chase,2025-12
2026-01-04,2026-01-05,OPENAI *CHATGPT SUBSCR,Shopping,Sale,-20.0,expense,Chase credit 0933_Activity20251209_20260108_20260618.CSV,credit_card,Chase,2026-01
2026-01-03,2026-01-05,TRADER JOE S #063,Groceries,Sale,-46.07,expense,Chase credit 0933_Activity20251209_20260108_20260618.CSV,credit_card,Chase,2026-01
2026-01-04,2026-01-04,WEEE INC.,Groceries,Sale,-28.66,expense,Chase credit 0933_Activity20251209_20260108_20260618.CSV,credit_card,Chase,2026-01
2026-01-03,2026-01-04,WEEE INC.,Groceries,Sale,-240.39,expense,Chase credit 0933_Activity20251209_20260108_20260618.CSV,credit_card,Chase,2026-01
2026-01-01,2026-01-04,BURGER KING #5375,Food & Drink,Sale,-11.36,expense,Chase credit 0933_Activity20251209_20260108_20260618.CSV,credit_card,Chase,2026-01
2025-12-30,2026-01-01,PANERA BREAD #204476 K,Food & Drink,Sale,-26.37,expense,Chase credit 0933_Activity20251209_20260108_20260618.CSV,credit_card,Chase,2025-12
2025-12-31,2026-01-01,UberJP_EATS,Personal,Sale,-3.2,expense,Chase credit 0933_Activity20251209_20260108_20260618.CSV,credit_card,Chase,2025-12
2025-12-31,2026-01-01,PILOT 237,Gas,Sale,-9.78,expense,Chase credit 0933_Activity20251209_20260108_20260618.CSV,credit_card,Chase,2025-12
2025-12-30,2025-12-31,WWWPLATEPASSCOM,Travel,Sale,-29.21,expense,Chase credit 0933_Activity20251209_20260108_20260618.CSV,credit_card,Chase,2025-12
2025-12-28,2025-12-29,LYFT   *RIDE SAT 11AM,Travel,Sale,-95.94,expense,Chase credit 0933_Activity20251209_20260108_20260618.CSV,credit_card,Chase,2025-12
2025-12-28,2025-12-29,COSTCO WHSE #0423,Shopping,Sale,-107.29,expense,Chase credit 0933_Activity20251209_20260108_20260618.CSV,credit_card,Chase,2025-12
2025-12-28,2025-12-29,COSTCO WHSE #0423,Shopping,Sale,-2.17,expense,Chase credit 0933_Activity20251209_20260108_20260618.CSV,credit_card,Chase,2025-12
2025-12-28,2025-12-29,MCDONALD'S F3769,Food & Drink,Sale,-6.54,expense,Chase credit 0933_Activity20251209_20260108_20260618.CSV,credit_card,Chase,2025-12
2025-12-28,2025-12-29,COSTCO WHSE #0423,Shopping,Sale,-71.99,expense,Chase credit 0933_Activity20251209_20260108_20260618.CSV,credit_card,Chase,2025-12
2025-12-27,2025-12-29,PAR*ZAZA CUBAN COMFORT FO,Food & Drink,Sale,-8.9,expense,Chase credit 0933_Activity20251209_20260108_20260618.CSV,credit_card,Chase,2025-12
2025-12-28,2025-12-29,MCDONALD'S F3769,Food & Drink,Sale,-6.53,expense,Chase credit 0933_Activity20251209_20260108_20260618.CSV,credit_card,Chase,2025-12
2025-12-27,2025-12-29,HYATT RGNCY GRND CYPRESS,Travel,Sale,-541.26,expense,Chase credit 0933_Activity20251209_20260108_20260618.CSV,credit_card,Chase,2025-12
